id,eval_unit_id,project_id,organism,service_center,street_num,street_name,muni,postal_code,num_dwellings,num_floors,area_footprint,area_total,ivp,disrepair_state,interest_adjust_date,contract_end_date,category,building_id
13145,64008946188061100000000,1121,Omh de Lanaudière Sud,CS Lanaudière,388,boulevard De Terrebonn,Terrebonne,J6W 2G8,12,3,407.53,1422.28,38.80,E,1975-06-01,2025-06-01,MULTIFAMILIAL,77582
13031,64008946179950700000000,1034,Omh de Lanaudière Sud,CS Lanaudière,454,boulevard De Terrebonn,Terrebonne,J6W 2G8,12,3,334.44,1170.54,52.30,E,1970-12-01,2020-12-01,MULTI. JUMELE OU EN RANGEE,29680
13112,64008946188061100000000,1121,Omh de Lanaudière Sud,CS Lanaudière,412,boulevard De Terrebonn,Terrebonne,J6W 2G8,12,3,260.38,1041.52,88.50,E,1975-06-01,2025-06-01,MULTIFAMILIAL,77556
13042,64008946179815800000000,1034,Omh de Lanaudière Sud,CS Lanaudière,380,rue Langlois,Terrebonne,J6W 1L4,6,3,142.51,514.46,29.50,D,1970-12-01,2020-12-01,MULTIFAMILIAL,77663
82294,64008855987417300000000,2753,Omh de Lanaudière Sud,CS Lanaudière,305,côte De Terrebonne,Terrebonne,J6Y 1L7,20,3,641.31,1923.93,23.00,D,1989-07-01,2024-07-01,MULTIFAMILIAL,133394
25885,64015966698953300000000,1358,Omh de Lanaudière Sud,CS Lanaudière,3072,boulevard De Mascouch,Mascouche,J7K 3E5,55,3,1410.40,4219.80,26.60,D,1987-04-01,2022-04-01,MULTIFAMILIAL,15035
32314,64015976801930800000000,1317,Omh de Lanaudière Sud,CS Lanaudière,1260,chemin Saint-Henri,Mascouche,J7K 2N1,30,3,771.80,3087.20,21.90,D,1988-10-01,2023-10-01,MULTI. JUMELE OU EN RANGEE,130001
82456,64008855987417300000000,2753,Omh de Lanaudière Sud,CS Lanaudière,315,côte De Terrebonne,Terrebonne,J6Y 1L6,20,2,1050.30,2100.60,14.10,C,1989-07-01,2024-07-01,MULTIFAMILIAL,133383
86122,60013066932697700000000,2739,Omh de Lanaudière Sud,CS Lanaudière,533,rue Borduas,Repentigny,J5Z 4M3,20,2,772.28,1544.56,14.00,C,1989-07-01,2024-07-01,MULTIFAMILIAL,137653
30601,64008926203333800000000,1452,Omh de Lanaudière Sud,CS Lanaudière,585,rue De Livaudiere,Terrebonne,J6X 3B5,15,2,565.34,1130.68,6.80,B,1983-04-01,2017-06-01,MULTIFAMILIAL,77604
13171,60005056466697600000000,2208,Omh de Lanaudière Sud,CS Lanaudière,155,rue Antonio-Mercier,Charlemagne,J5Z 3S5,30,2,1064.42,2128.84,6.80,B,1985-02-01,2019-06-01,MULTIFAMILIAL,77501
13064,64008946179815800000000,1034,Omh de Lanaudière Sud,CS Lanaudière,360,rue Langlois,Terrebonne,J6W 1L4,6,3,211.10,753.63,0.70,A,1970-12-01,2020-12-01,MULTIFAMILIAL,77641
13075,64008946179815800000000,1034,Omh de Lanaudière Sud,CS Lanaudière,400,rue Langlois,Terrebonne,J6W 1L4,6,3,211.10,753.63,0.90,A,1970-12-01,2020-12-01,MULTIFAMILIAL,77630
13086,64008946179950700000000,1034,Omh de Lanaudière Sud,CS Lanaudière,430,boulevard De Terrebonn,Terrebonne,J6W 2G8,6,3,211.10,753.63,0.80,A,1970-12-01,2020-12-01,MULTIFAMILIAL,77626
8223,62015022142523200000000,1929,Omh de Matawinie,CS Lanaudière,250,rue Du Collège,Saint-Jean-de-Matha,J0K 2S0,15,2,446.00,892.00,71.10,E,1981-01-01,2031-01-01,MULTIFAMILIAL,15234
8175,62007091460956900000000,1930,Omh de Matawinie,CS Lanaudière,5220,rue Lionel,Saint-Félix-de-Valois,J0K 2M0,20,2,730.00,1460.00,47.40,E,1981-10-01,2015-11-01,MULTIFAMILIAL,15201
25572,62037870190525100000000,1613,Omh de Matawinie,CS Lanaudière,3220,12e Avenue,Rawdon,J0K 1S0,27,2,1133.24,2266.48,1.80,A,1979-01-01,2029-01-01,MULTIFAMILIAL,62764
8142,52080132840923000000000,1535,Orh de Comté d'Autray,CS Lanaudière,26,boulevard Houle,Saint-Gabriel,J0K 2N0,15,3,465.10,1860.40,26.90,D,1976-10-01,2026-10-01,MULTIFAMILIAL,15186
25896,52017269124991000000000,2183,Orh de Comté d'Autray,CS Lanaudière,61,rue Laroche,Lanoraie,J0K 1E0,20,2,713.40,1426.80,24.50,D,1983-04-01,2017-06-01,MULTIFAMILIAL,62753
26552,63060889151700700000000,2356,Orh de Montcalm,CS Lanaudière,1272,chemin Du Gouverneme,Sainte-Julienne,J0K 2T0,15,2,550.40,1100.80,29.20,D,1986-04-01,2020-05-04,MULTIFAMILIAL,61541
26504,63035978060733100000000,2355,Orh de Montcalm,CS Lanaudière,48,rue Wilfrid Locat,Saint-Roch-de-l'Achigan,J0K 3H0,15,2,628.29,1247.10,8.50,B,1985-04-01,2020-02-01,MULTIFAMILIAL,61784
26633,63013999041446400000000,1951,Orh de Montcalm,CS Lanaudière,50,rue Sainte-Anne,Saint-Jacques,J0K 2R0,20,2,733.00,1466.00,9.50,B,1980-04-01,2030-04-01,MULTIFAMILIAL,61552
26585,63030918495286900000000,2204,Orh de Montcalm,CS Lanaudière,66,Principale,Saint-Esprit,J0K 2L0,19,2,766.65,1533.30,4.10,A,1981-07-01,2015-11-01,MULTIFAMILIAL,61530
33574,73010795546639700000000,1122,Oh Thérèse-de Blainville,CS Laurentides,162,carré St-Pierre,Sainte-Thérèse,J7E 4M9,12,2,493.60,1477.70,51.80,E,1974-10-01,2024-10-01,MULTIFAMILIAL,73360
33541,73010785522120200000000,1743,Oh Thérèse-de Blainville,CS Laurentides,9,rue Bélanger,Sainte-Thérèse,J7E 4Y7,17,3,511.50,1517.57,8.00,B,1981-01-01,2031-01-01,MULTIFAMILIAL,73010
33552,73010785522120200000000,1743,Oh Thérèse-de Blainville,CS Laurentides,15,rue Bélanger,Sainte-Thérèse,J7E 4Y7,23,3,723.00,2134.00,8.30,B,1981-01-01,2031-01-01,MULTIFAMILIAL,73006
13204,73020805414721800000000,1291,Oh Thérèse-de Blainville,CS Laurentides,66,boulevard Bouthillier,Rosemère,J7A 3V1,50,2,1658.32,4974.96,6.80,B,1976-01-01,2026-01-01,MULTIFAMILIAL,29676
39174,73005795213225400000000,1960,Oh Thérèse-de Blainville,CS Laurentides,280,chemin De La Grande-C,Boisbriand,J7G 2P6,48,3,1307.14,3775.50,6.40,B,1980-07-01,2030-07-01,MULTIFAMILIAL,37380
33961,73015745976350900000000,1958,Oh Thérèse-de Blainville,CS Laurentides,1080,rue Royale,Blainville,J7C 3R1,25,2,947.20,1894.40,7.60,B,1980-07-01,2030-07-01,MULTIFAMILIAL,73312
33563,73010795546639700000000,1122,Oh Thérèse-de Blainville,CS Laurentides,163,carré St-Pierre,Sainte-Thérèse,J7E 4N1,9,2,283.69,861.15,3.80,A,1974-10-01,2024-10-01,AUTRE,72995
33972,73010795546639700000000,1122,Oh Thérèse-de Blainville,CS Laurentides,173,carré St-Pierre,Sainte-Thérèse,J7E 4N1,6,2,334.43,1019.64,2.10,A,1974-10-01,2024-10-01,UNIFAMILIAL EN RANGEE,73371
33983,73010795546639700000000,1122,Oh Thérèse-de Blainville,CS Laurentides,164,carré St-Pierre,Sainte-Thérèse,J7E 4M9,6,2,334.43,1019.64,2.60,A,1974-10-01,2024-10-01,UNIFAMILIAL EN RANGEE,73430
25546,73035806920210100000000,1961,Oh Thérèse-de Blainville,CS Laurentides,144,rue Chaumont,Sainte-Anne-des-Plaines,J5N 1B8,20,2,744.00,1488.00,4.60,A,1980-07-01,2014-12-01,MULTIFAMILIAL,61751
13823,74005584715297500000000,2193,Omh de Mirabel,CS Laurentides,9095,rue Dumouchel,Mirabel,J7N 2S2,20,2,715.40,1431.90,5.50,B,1982-10-01,2016-11-01,MULTIFAMILIAL,77453
30623,75040598183723900000000,2215,Omh de Prévost,CS Laurentides,1219,rue Du Nord,Prévost,J0R 1T0,15,2,586.42,1160.33,6.00,B,1981-10-01,2015-11-01,MULTIFAMILIAL,76974
25616,75017657163269800000000,1123,Omh de St-Jérôme,CS Laurentides,526,rue Labelle,Saint-Jérôme,J7Z 5L5,8,3,172.77,691.17,33.80,E,1973-03-01,2023-03-01,MULTIFAMILIAL,62285
25826,75017667197326000000000,1036,Omh de St-Jérôme,CS Laurentides,625,rue Ouimet,Saint-Jérôme,J7Z 1R4,16,2,547.74,1635.20,33.90,E,1971-01-01,2021-01-01,MULTIFAMILIAL,127444
25830,75017667187544700000000,1036,Omh de St-Jérôme,CS Laurentides,605,rue Ouimet,Saint-Jérôme,J7Z 1R4,16,2,547.74,1635.20,80.40,E,1971-01-01,2021-01-01,MULTIFAMILIAL,127433
25594,75017657163269800000000,1123,Omh de St-Jérôme,CS Laurentides,536,rue Labelle,Saint-Jérôme,J7Z 5L5,4,2,245.25,735.76,18.50,D,1973-03-01,2023-03-01,UNIFAMILIAL EN RANGEE,62322
25605,75017657163269800000000,1123,Omh de St-Jérôme,CS Laurentides,520,rue Labelle,Saint-Jérôme,J7Z 5L5,3,2,183.93,551.82,18.70,D,1973-03-01,2023-03-01,UNIFAMILIAL EN RANGEE,62296
33714,75017667104841000000000,2887,Omh de St-Jérôme,CS Laurentides,495,rue Loranger,Saint-Jérôme,J7Z 4P6,63,6,865.27,4778.55,20.40,D,1991-08-01,2026-08-01,MULTIFAMILIAL,157791
25664,75017657163269800000000,1123,Omh de St-Jérôme,CS Laurentides,480,rue Labelle,Saint-Jérôme,J7Z 5L6,58,7,455.84,3646.72,18.10,D,1973-03-01,2023-03-01,MULTIFAMILIAL,62182
25620,75017657163269800000000,1123,Omh de St-Jérôme,CS Laurentides,512,rue Labelle,Saint-Jérôme,J7Z 5L5,22,2,784.52,2353.57,21.90,D,1973-03-01,2023-03-01,MULTI. JUMELE OU EN RANGEE,62241
25583,75017657163269800000000,1123,Omh de St-Jérôme,CS Laurentides,554,rue Labelle,Saint-Jérôme,J7Z 5L5,8,2,490.50,1471.52,18.20,D,1973-03-01,2023-03-01,UNIFAMILIAL EN RANGEE,62366
25631,75017657163269800000000,1123,Omh de St-Jérôme,CS Laurentides,500,rue Labelle,Saint-Jérôme,J7Z 5L5,16,3,345.54,1382.34,20.50,D,1973-03-01,2023-03-01,MULTI. JUMELE OU EN RANGEE,62226
25642,75017657163269800000000,1123,Omh de St-Jérôme,CS Laurentides,490,rue Labelle,Saint-Jérôme,J7Z 5L5,12,2,398.54,1195.62,23.50,D,1973-03-01,2023-03-01,MULTI. JUMELE OU EN RANGEE,62204
25513,75017657340668300000000,2742,Omh de St-Jérôme,CS Laurentides,2023,rue Saint-Georges,Saint-Jérôme,J7Y 1N2,20,2,753.00,1473.00,16.80,D,1987-04-01,2022-04-01,MULTIFAMILIAL,62742
25561,75017657341543300000000,2742,Omh de St-Jérôme,CS Laurentides,2025,rue Saint-Georges,Saint-Jérôme,J7Y 1N2,20,2,753.00,1473.00,16.10,D,1987-04-01,2022-04-01,MULTIFAMILIAL,62860
25653,75017657163269800000000,1123,Omh de St-Jérôme,CS Laurentides,484,rue Labelle,Saint-Jérôme,J7Z 5L7,49,7,484.22,3646.72,14.50,C,1973-03-01,2023-03-01,MULTIFAMILIAL,62193
25771,75017667132945200000000,1800,Omh de St-Jérôme,CS Laurentides,570,rue René-Gascon,Saint-Jérôme,J7Z 6E9,100,6,1141.16,6846.96,9.90,B,1980-07-01,2030-07-01,MULTIFAMILIAL,126276
47935,75017657093166100000000,3001,Omh de St-Jérôme,CS Laurentides,300,rue Cherrier,Saint-Jérôme,J7Z 2L9,20,2,785.02,1572.60,9.90,B,1993-07-01,2028-07-01,MULTIFAMILIAL,182066
25675,75017647159821300000000,1035,Omh de St-Jérôme,CS Laurentides,202,rue Calixa-Lavallée,Saint-Jérôme,J7Y 1Z7,6,2,284.16,568.26,0.40,A,1970-12-01,2020-12-01,UNIFAMILIAL EN RANGEE,62543
25690,75017647159821300000000,1035,Omh de St-Jérôme,CS Laurentides,238,rue Calixa-Lavallée,Saint-Jérôme,J7Y 1Z7,6,2,284.16,568.26,0.50,A,1970-12-01,2020-12-01,UNIFAMILIAL EN RANGEE,62646
25686,75017647159821300000000,1035,Omh de St-Jérôme,CS Laurentides,218,rue Calixa-Lavallée,Saint-Jérôme,J7Y 1Z7,4,2,189.44,378.84,0.60,A,1970-12-01,2020-12-01,UNIFAMILIAL EN RANGEE,62602
26541,75028747505191900000000,2357,Omh de Ste-Sophie,CS Laurentides,2200,terrasse De Jouvence,Sainte-Sophie,J5J 2V6,15,2,550.40,1100.80,11.40,C,1986-05-01,2020-05-04,MULTIFAMILIAL,61655
4200,79088825821232300000000,2239,Omh des Hautes-Laurentides,CS Laurentides,856,rue Jolliet,Mont-Laurier,J9L 3P9,15,3,525.12,1575.36,5.70,B,1982-10-01,2016-11-01,MULTIFAMILIAL,5320
4211,79088825821232300000000,2239,Omh des Hautes-Laurentides,CS Laurentides,860,rue Jolliet,Mont-Laurier,J9L 3P9,15,3,525.12,1575.36,5.60,B,1982-10-01,2016-11-01,MULTIFAMILIAL,5316
4222,79088825639031400000000,1724,Omh des Hautes-Laurentides,CS Laurentides,623,rue L'Allier,Mont-Laurier,J9L 3P5,42,3,1161.10,3483.30,0.10,A,1981-04-01,2031-04-01,MULTIFAMILIAL,5202
26423,78032430095885300000000,1633,Omh des Laurentides,CS Laurentides,16,rue Chapleau,Sainte-Agathe-des-Monts,J8C 2L4,20,2,617.75,1853.25,15.50,D,1979-01-01,2029-01-01,MULTIFAMILIAL,61725
26456,78102200901413100000000,2242,Omh des Laurentides,CS Laurentides,480,rue Léonard,Mont-Tremblant,J8E 2Z7,10,3,392.70,1094.00,13.30,C,1983-04-01,2017-06-01,MULTIFAMILIAL,61611
26563,78120092781368400000000,2370,Omh des Laurentides,CS Laurentides,156,rue Du Collège,Labelle,J0T 1H0,15,2,541.20,1082.40,6.70,B,1986-12-01,2021-03-01,MULTIFAMILIAL,61526
26460,78102200901413100000000,1396,Omh des Laurentides,CS Laurentides,510,rue Léonard,Mont-Tremblant,J8E 2Z7,30,2,1078.00,2143.80,1.30,A,1983-07-01,2018-06-01,MULTIFAMILIAL,61600
39196,77022558938951900000000,1963,Omh des Pays-d'en-Haut,CS Laurentides,875,rue Grignon,Sainte-Adèle,J8B 2R7,20,2,699.27,1405.81,15.30,D,1980-04-01,2030-04-01,MULTIFAMILIAL,37402
26515,77012619859592500000000,2214,Omh des Pays-d'en-Haut,CS Laurentides,39,rue Des Pins,Sainte-Marguerite-du-Lac-Masso,J0T 1L0,15,2,575.05,1127.40,7.60,B,1982-10-01,2016-11-01,MULTIFAMILIAL,61666
39185,77022558968938000000000,1610,Omh des Pays-d'en-Haut,CS Laurentides,800,rue Blondin,Sainte-Adèle,J8B 2R1,22,3,650.50,1844.06,3.40,A,1979-01-01,2029-01-01,MULTIFAMILIAL,37391
26471,77022568963040400000000,1394,Omh des Pays-d'en-Haut,CS Laurentides,1431,rue Claude-Grégoire,Sainte-Adèle,J8B 3L1,25,2,875.36,1750.72,4.40,A,1984-08-01,2019-06-01,MULTIFAMILIAL,61596
26294,76020375667847700000000,1154,Orh d'Argenteuil,CS Laurentides,125,boulevard Richelieu,Lachute,J8H 2S3,6,2,261.80,596.30,47.40,E,1973-01-01,2023-01-01,MULTIFAMILIAL,61913
26272,76020375687056000000000,1154,Orh d'Argenteuil,CS Laurentides,115,rue Ayers,Lachute,J8H 2T2,28,2,742.20,1679.60,23.40,D,1973-01-01,2023-01-01,MULTIFAMILIAL,62016
26261,76020375687056000000000,1154,Orh d'Argenteuil,CS Laurentides,113,rue Ayers,Lachute,J8H 2T2,24,2,640.90,1456.90,24.30,D,1973-01-01,2023-01-01,MULTIFAMILIAL,62020
26283,76020375687056000000000,1154,Orh d'Argenteuil,CS Laurentides,117,rue Ayers,Lachute,J8H 2T2,24,2,640.90,1456.90,25.50,D,1973-01-01,2023-01-01,MULTIFAMILIAL,62005
26250,76020375687241200000000,1054,Orh d'Argenteuil,CS Laurentides,325,boulevard De L'Aéropar,Lachute,J8H 3V7,38,2,961.99,2885.97,8.80,B,1971-04-01,2021-04-01,MULTIFAMILIAL,62031
26375,76020395769572700000000,1507,Orh d'Argenteuil,CS Laurentides,495,rue Meikle,Lachute,J8H 1T7,21,3,876.70,2630.10,8.90,B,1976-10-01,2026-10-01,MULTIFAMILIAL,61902
57304,65005894653578720000000,1639,Omh de Laval,CS Laval,270,boulevard Cartier Ouest,Laval,H7N 5R3,103,7,1085.45,8781.18,34.30,E,1979-10-01,2029-10-01,MULTIFAMILIAL,2203
57315,65005854593764310000000,1741,Omh de Laval,CS Laval,3295,rue Monod,Laval,H7V 3T6,52,6,661.34,4030.33,48.70,E,1981-04-01,2031-04-01,MULTIFAMILIAL,2225
86660,65005834364895420000000,2901,Omh de Laval,CS Laval,655,chemin Du Sablon,Laval,H7W 4H5,30,3,854.85,2564.55,64.50,E,1990-01-01,2025-01-01,MULTIFAMILIAL,137292
44730,65005864746616820000000,1403,Omh de Laval,CS Laval,1845,boulevard Le Corbusier,Laval,H7S 1Z4,20,3,571.51,2286.03,155.80,E,1970-12-01,2020-12-01,MULTI. JUMELE OU EN RANGEE,127816
47036,65005854387257810000000,3064,Omh de Laval,CS Laval,3985,boulevard Lévesque Ou,Laval,H7W 2P2,30,3,723.61,2170.83,44.10,E,1993-07-01,2028-07-01,MULTIFAMILIAL,182696
40121,65005764560352110000000,2404,Omh de Laval,CS Laval,7675,boulevard Arthur-Sauvé,Laval,H7R 3X8,21,3,703.02,2109.05,71.80,E,1988-05-01,2023-05-01,MULTI. JUMELE OU EN RANGEE,131574
44855,65005864746616820000000,1403,Omh de Laval,CS Laval,1831,boulevard Le Corbusier,Laval,H7S 1Z4,24,3,511.69,2046.78,74.40,E,1970-12-01,2020-12-01,MULTI. JUMELE OU EN RANGEE,128310
44870,65005864746616820000000,1403,Omh de Laval,CS Laval,1895,boulevard Le Corbusier,Laval,H7S 1Z4,24,3,511.69,2046.78,88.50,E,1970-12-01,2020-12-01,MULTI. JUMELE OU EN RANGEE,128365
97720,65005814219722660000000,1315,Omh de Laval,CS Laval,650,rue Sylvie,Laval,H7X 2W7,20,2,784.56,1556.96,60.20,E,1991-04-01,2026-04-01,MULTIFAMILIAL,147420
44844,65005864746616820000000,1403,Omh de Laval,CS Laval,1839,boulevard Le Corbusier,Laval,H7S 1Z4,16,3,341.13,1364.52,88.10,E,1970-12-01,2020-12-01,MULTI. JUMELE OU EN RANGEE,128295
44866,65005864746616820000000,1403,Omh de Laval,CS Laval,1903,boulevard Le Corbusier,Laval,H7S 1Z4,16,3,341.13,1364.52,109.50,E,1970-12-01,2020-12-01,MULTI. JUMELE OU EN RANGEE,128343
44785,65005864746616820000000,1403,Omh de Laval,CS Laval,1801,boulevard Le Corbusier,Laval,H7S 1Z4,8,2,368.35,1105.04,40.90,E,1970-12-01,2020-12-01,UNIFAMILIAL EN RANGEE,128030
3091,65005854641939120000000,1312,Omh de Laval,CS Laval,3285,rue Des Châteaux,Laval,H7V 4A1,114,8,1226.56,10065.57,21.20,D,1992-04-01,2027-04-01,MULTIFAMILIAL,156925
57326,65005854594350390000000,1810,Omh de Laval,CS Laval,1085,boulevard Chomedey,Laval,H7V 3T1,119,6,1252.89,7517.34,12.10,C,1979-07-01,2029-07-01,MULTIFAMILIAL,58052
57982,65005854651666100000000,1801,Omh de Laval,CS Laval,3275,rue Des Châteaux,Laval,H7V 3T3,102,7,1205.78,8355.40,4.00,A,1980-07-01,2030-07-01,MULTIFAMILIAL,58041
57971,65005865383628710000000,2210,Omh de Laval,CS Laval,200,rue De La Butineuse,Laval,H7K 2W8,61,6,790.01,4745.06,1.10,A,1983-01-01,2017-11-01,MULTIFAMILIAL,58030
44741,65005864746616820000000,1403,Omh de Laval,CS Laval,1869,boulevard Le Corbusier,Laval,H7S 1Z4,20,3,571.51,2286.03,0.00,A,1970-12-01,2020-12-01,MULTI. JUMELE OU EN RANGEE,127842
44752,65005864746616820000000,1403,Omh de Laval,CS Laval,1909,boulevard Le Corbusier,Laval,H7S 1Z4,20,3,571.51,2286.03,0.10,A,1970-12-01,2020-12-01,MULTI. JUMELE OU EN RANGEE,127875
44881,65005764526224750000000,2354,Omh de Laval,CS Laval,5543,boulevard Arthur-Sauvé,Laval,H7R 3X4,30,2,1032.85,2054.10,3.50,A,1986-07-01,2021-03-01,MULTIFAMILIAL,70615
57960,65005764526224750000000,2354,Omh de Laval,CS Laval,5551,boulevard Arthur-Sauvé,Laval,H7R 3X4,30,2,1032.85,2054.10,2.90,A,1986-07-01,2021-03-01,MULTIFAMILIAL,58026
57956,65005985897755470000000,1366,Omh de Laval,CS Laval,590,montée Du Moulin,Laval,H7A 3R9,20,2,767.46,1534.92,2.80,A,1987-01-01,2021-03-01,MULTIFAMILIAL,58015
8805,25213528589752800000000,1096,Omh de Lévis,CS Lévis,12,rue Monseigneur-Gosse,Lévis,G6V 5K4,51,6,524.35,3146.10,13.70,C,1973-01-01,2023-01-01,MULTIFAMILIAL,15385
16726,25213517527779700000000,1880,Omh de Lévis,CS Lévis,1000,rue Jorcan,Lévis,G6Z 1L4,20,2,718.53,1430.20,10.40,C,1980-04-01,2030-04-01,MULTIFAMILIAL,38883
8772,25213528474975800000000,1022,Omh de Lévis,CS Lévis,14,rue Pie-X,Lévis,G6V 4W4,12,3,304.80,1219.20,13.20,C,1971-04-01,2021-04-01,MULTI. JUMELE OU EN RANGEE,15676
57831,25213528446378100000000,2688,Omh de Lévis,CS Lévis,11A,rue Saint-Edouard,Lévis,G6V 6E5,8,2,364.20,728.40,5.40,B,1988-02-01,2023-02-01,MULTIFAMILIAL,128472
15234,25213528302946800000000,1667,Omh de Lévis,CS Lévis,4730,rue Saint-Georges,Lévis,G6W 1C9,40,2,1555.65,3111.43,8.60,B,1979-04-01,2029-04-01,MULTIFAMILIAL,32163
8783,25213528474975800000000,1022,Omh de Lévis,CS Lévis,20,rue Pie-X,Lévis,G6V 4W4,18,3,614.70,2458.80,7.40,B,1971-04-01,2021-04-01,MULTI. JUMELE OU EN RANGEE,1595
8735,25213538337649900000000,1022,Omh de Lévis,CS Lévis,5440,rue Bossuet,Lévis,G6V 9M1,18,3,609.45,2437.80,6.00,B,1971-04-01,2021-04-01,MULTI. JUMELE OU EN RANGEE,15551
8750,25213538337649900000000,1022,Omh de Lévis,CS Lévis,5490,rue Bossuet,Lévis,G6V 9M1,18,3,562.70,2250.80,6.00,B,1971-04-01,2021-04-01,MULTI. JUMELE OU EN RANGEE,15610
8746,25213538337649900000000,1022,Omh de Lévis,CS Lévis,5480,rue Bossuet,Lévis,G6V 9M1,18,3,562.20,2248.80,6.50,B,1971-04-01,2021-04-01,MULTI. JUMELE OU EN RANGEE,15584
8816,25213528446378100000000,1577,Omh de Lévis,CS Lévis,11,rue Saint-Edouard,Lévis,G6V 6E5,20,2,630.79,1892.37,6.70,B,1976-10-01,2026-10-01,MULTIFAMILIAL,62985
40235,25213548715585300000000,2911,Omh de Lévis,CS Lévis,265,rue Charles-Dufrost,Lévis,G6V 8T6,20,3,539.78,1599.95,5.30,B,1993-03-01,2028-03-01,MULTIFAMILIAL,182125
16236,25213357399295300000000,1883,Omh de Lévis,CS Lévis,1415,rue De Saint-Nicolas,Lévis,G7A 4W1,20,2,630.13,1452.20,5.60,B,1980-04-01,2030-04-01,MULTIFAMILIAL,35313
26095,25213558639280700000000,2070,Omh de Lévis,CS Lévis,685,rue Hypolite-Bernier,Lévis,G6V 7M8,12,3,400.65,1201.95,9.30,B,1981-01-01,2015-12-01,MULTIFAMILIAL,1326
58855,25213558639280700000000,2070,Omh de Lévis,CS Lévis,699,rue Hypolite-Bernier,Lévis,G6V 7M8,12,3,400.65,1201.95,8.60,B,1981-01-01,2015-12-01,MULTIFAMILIAL,1330
58866,25213558639280700000000,2070,Omh de Lévis,CS Lévis,715,rue Hypolite-Bernier,Lévis,G6V 7M8,12,3,400.65,1201.95,8.50,B,1981-01-01,2015-12-01,MULTIFAMILIAL,1363
16015,25213457534450600000000,1619,Omh de Lévis,CS Lévis,3208,avenue Joseph-Hudon,Lévis,G6X 2T2,30,2,1305.81,2450.19,4.10,A,1978-07-01,2028-07-01,MULTIFAMILIAL,35011
8820,25213528446378100000000,1577,Omh de Lévis,CS Lévis,13,rue Saint-Edouard,Lévis,G6V 6E5,25,2,793.98,2381.95,3.20,A,1976-10-01,2026-10-01,MULTIFAMILIAL,62996
8831,25213528446378100000000,1577,Omh de Lévis,CS Lévis,15,rue Saint-Edouard,Lévis,G6V 6E5,25,2,793.98,2381.95,2.70,A,1976-10-01,2026-10-01,MULTIFAMILIAL,63000
17290,25213477819928600000000,1557,Omh de Lévis,CS Lévis,1681,chemin Du Sault,Lévis,G6W 2L6,25,2,785.87,2332.14,2.40,A,1977-10-01,2027-10-01,MULTIFAMILIAL,39152
17301,25213477819928600000000,1557,Omh de Lévis,CS Lévis,1685,chemin Du Sault,Lévis,G6W 2L6,25,2,777.38,2332.14,4.50,A,1977-10-01,2027-10-01,MULTIFAMILIAL,39141
17312,25213477819928600000000,1557,Omh de Lévis,CS Lévis,1689,chemin Du Sault,Lévis,G6W 2L6,25,2,777.38,2332.14,3.20,A,1977-10-01,2027-10-01,MULTIFAMILIAL,39130
17323,25213477819928600000000,1557,Omh de Lévis,CS Lévis,1693,chemin Du Sault,Lévis,G6W 2L6,25,2,777.38,2332.14,2.20,A,1977-10-01,2027-10-01,MULTIFAMILIAL,39126
42770,25213577917692600000000,1898,Omh de Lévis,CS Lévis,317,rue Monseigneur-Lague,Lévis,G6C 1A1,21,2,799.65,1599.31,2.90,A,1980-07-01,2014-12-01,MULTIFAMILIAL,41440
26084,25213558639280700000000,2070,Omh de Lévis,CS Lévis,737,rue Hypolite-Bernier,Lévis,G6V 7M8,12,3,400.65,1203.06,4.70,A,1981-01-01,2015-12-01,MULTIFAMILIAL,1352
26073,25213558629479000000000,1814,Omh de Lévis,CS Lévis,665,rue Hypolite-Bernier,Lévis,G6V 7R2,131,8,1322.72,10427.47,3.20,A,1981-01-01,2031-01-01,MULTIFAMILIAL,1341
58870,25213538766893500000000,1569,Omh de Lévis,CS Lévis,92,rue Philippe-Boucher,Lévis,G6V 1M9,70,5,1253.00,6265.00,3.40,A,1978-10-01,2028-10-01,MULTIFAMILIAL,1315
3570,58227053941530600000000,1947,Oh de Longueuil,CS Longueuil,70,rue Tisseur,Longueuil,J4V 3M2,30,3,594.50,2378.00,30.60,E,1982-10-01,2016-11-01,MULTIFAMILIAL,4550
3603,58033085186685200000000,1731,Oh de Longueuil,CS Longueuil,505,chemin Du Lac,Boucherville,J4B 6X6,15,2,573.10,1146.00,63.90,E,1982-01-01,2016-03-01,MULTIFAMILIAL,4476
3242,58012034061450300000000,1537,Oh de Longueuil,CS Longueuil,22,avenue Lorne,Saint-Lambert,J4P 3P3,48,7,538.00,3228.00,27.30,D,1979-04-01,2029-04-01,MULTIFAMILIAL,69263
57293,58227064282439100000000,1812,Oh de Longueuil,CS Longueuil,2455,rue De Boulogne,Longueuil,J4L 2J7,99,6,1231.39,7083.03,28.20,D,1979-01-01,2029-01-01,MULTIFAMILIAL,58321
3581,58227053950172800000000,1732,Oh de Longueuil,CS Longueuil,79,rue Tisseur,Longueuil,J4V 3K6,44,3,911.10,3644.40,18.70,D,1980-01-01,2030-01-01,MULTIFAMILIAL,4546
42405,58227064735506700000000,2351,Oh de Longueuil,CS Longueuil,170,rue De L'Église,Longueuil,J4G 1W3,42,4,844.33,3377.22,15.60,D,1986-01-01,2020-05-04,MULTIFAMILIAL,70792
