address,duplicate_address,code geographique,nom du territoire,CUBF,serial_number,lin_dim,area,max_num_floor,construction year,year_real_esti,floor_area,code_phys_conn,type_const,num_dwell,num_rental,num_non_res,value_prop,code_arrondissement,nom_arrondissement
100 rue SAINT-ALPHONSE Nord,1475 rue PRINCIPALE Est,45072,Magog,7451,1214 36 8765,96.49,146174.8,1,9999,9999,9999.0,9999,9999,9999,9999,1,3305000,9999,9999
